,schedule time,actual time,stand,trailer,direction
72,2023-06-05 12:55:00,2023-06-05 12:54:00,S25,3,1
73,2023-06-05 12:55:00,2023-06-05 12:47:00,R19,3,1
74,2023-06-05 12:55:00,2023-06-05 13:09:00,S31,2,1
75,2023-06-05 13:00:00,2023-06-05 12:45:00,S41,3,1
76,2023-06-05 13:00:00,2023-06-05 12:56:00,S35,3,1
77,2023-06-05 13:05:00,2023-06-05 12:53:00,W69,2,1
78,2023-06-05 13:05:00,2023-06-05 13:03:00,R21,3,1
79,2023-06-05 13:15:00,2023-06-05 12:44:00,N5,3,1
80,2023-06-05 13:15:00,2023-06-05 13:08:00,N66,2,1
81,2023-06-05 13:20:00,2023-06-05 13:10:00,W71,3,1
82,2023-06-05 13:30:00,2023-06-05 13:37:00,N62,2,1
83,2023-06-05 13:30:00,2023-06-05 13:44:00,N6,2,1
84,2023-06-05 13:40:00,2023-06-05 14:00:00,W67,3,1
85,2023-06-05 13:40:00,2023-06-05 13:49:00,N7,2,1
86,2023-06-05 13:40:00,2023-06-05 13:15:00,S43,3,1
87,2023-06-05 13:45:00,2023-06-05 14:19:00,N68,2,1
88,2023-06-05 13:50:00,2023-06-05 13:38:00,N24,3,1
89,2023-06-05 13:50:00,2023-06-05 13:55:00,N70,3,1
90,2023-06-05 13:50:00,2023-06-05 13:46:00,W63,2,1
91,2023-06-05 13:55:00,2023-06-05 15:22:00,S23,3,1
92,2023-06-05 14:00:00,2023-06-05 14:34:00,R13,2,1
93,2023-06-05 14:00:00,2023-06-05 13:34:00,N64,2,1
94,2023-06-05 14:00:00,2023-06-05 13:56:00,S47,2,1
95,2023-06-05 14:05:00,2023-06-05 14:03:00,N34,3,1
96,2023-06-05 14:10:00,2023-06-05 14:08:00,W46,3,1
97,2023-06-05 14:10:00,2023-06-05 13:40:00,W65,2,1
98,2023-06-05 14:15:00,2023-06-05 14:21:00,S45,3,1
99,2023-06-05 14:20:00,2023-06-05 14:06:00,N32,2,1
100,2023-06-05 14:20:00,2023-06-05 13:55:00,W48,3,1
101,2023-06-05 14:25:00,2023-06-05 14:01:00,W44,3,1
102,2023-06-05 14:25:00,2023-06-05 14:24:00,S33,2,1
103,2023-06-05 14:35:00,2023-06-05 14:44:00,N30,2,1
104,2023-06-05 14:40:00,2023-06-05 14:09:00,W40,2,1
105,2023-06-05 14:45:00,2023-06-05 14:56:00,R16,2,1
106,2023-06-05 14:50:00,2023-06-05 14:48:00,R15,2,1
107,2023-06-05 14:50:00,2023-06-05 15:08:00,S11,3,1
108,2023-06-05 14:55:00,2023-06-05 14:44:00,S27,3,1
109,2023-06-05 15:00:00,2023-06-05 15:14:00,N66,3,1
110,2023-06-05 15:00:00,2023-06-05 14:49:00,N36,2,1
111,2023-06-05 15:00:00,2023-06-05 15:04:00,N62,3,1
112,2023-06-05 15:05:00,2023-06-05 14:54:00,S4,3,1
113,2023-06-05 15:05:00,2023-06-05 14:44:00,S25,2,1
114,2023-06-05 15:10:00,2023-06-05 14:51:00,R14,2,1
115,2023-06-05 15:15:00,2023-06-05 14:57:00,W69,3,1
116,2023-06-05 15:20:00,2023-06-05 15:04:00,S1,2,1
117,2023-06-05 15:25:00,2023-06-05 16:07:00,S41,3,1
118,2023-06-05 15:25:00,2023-06-05 15:58:00,S29,3,1
119,2023-06-05 15:30:00,2023-06-05 15:18:00,W46,3,1
120,2023-06-05 15:30:00,2023-06-05 15:06:00,R21,2,1
121,2023-06-05 15:45:00,2023-06-05 15:39:00,N34,3,1
122,2023-06-05 15:50:00,2023-06-05 15:23:00,N28,3,1
123,2023-06-05 15:55:00,2023-06-05 15:37:00,S43,2,1
124,2023-06-05 15:55:00,2023-06-05 15:53:00,R18,3,1
125,2023-06-05 16:00:00,2023-06-05 15:40:00,W42,2,1
126,2023-06-05 16:05:00,2023-06-05 16:45:00,S33,2,1
127,2023-06-05 16:15:00,2023-06-05 16:28:00,N30,2,1
128,2023-06-05 16:15:00,2023-06-05 16:18:00,W44,3,1
129,2023-06-05 16:15:00,2023-06-05 16:53:00,N62,2,1
130,2023-06-05 16:25:00,2023-06-05 16:44:00,N66,3,1
131,2023-06-05 16:30:00,2023-06-05 16:32:00,N26,3,1
132,2023-06-05 16:30:00,2023-06-05 16:36:00,S45,2,1
133,2023-06-05 16:30:00,2023-06-05 16:10:00,S31,2,1
134,2023-06-05 16:35:00,2023-06-05 16:06:00,W48,3,1
135,2023-06-05 16:35:00,2023-06-05 17:13:00,N6,2,1
136,2023-06-05 16:45:00,2023-06-05 16:34:00,N68,2,1
137,2023-06-05 16:45:00,2023-06-05 17:49:00,S27,3,1
138,2023-06-05 16:50:00,2023-06-05 16:38:00,N32,3,1
139,2023-06-05 16:55:00,2023-06-05 17:06:00,R17,3,1
140,2023-06-05 16:55:00,2023-06-05 16:13:00,N70,3,1
141,2023-06-05 17:00:00,2023-06-05 17:11:00,N24,3,1
142,2023-06-05 17:10:00,2023-06-05 16:57:00,W69,2,1
143,2023-06-05 17:15:00,2023-06-05 16:56:00,N5,2,1
144,2023-06-05 17:15:00,2023-06-05 17:17:00,N8,2,1
145,2023-06-05 17:20:00,2023-06-05 17:39:00,S11,2,1
146,2023-06-05 17:30:00,2023-06-05 17:26:00,N28,2,1
147,2023-06-05 17:35:00,2023-06-05 18:02:00,S49,3,1
148,2023-06-05 17:35:00,2023-06-05 17:33:00,N64,2,1
149,2023-06-05 17:35:00,2023-06-05 17:25:00,R15,3,1
150,2023-06-05 17:40:00,2023-06-05 17:57:00,W42,2,1
151,2023-06-05 17:40:00,2023-06-05 18:05:00,W67,3,1
152,2023-06-05 17:40:00,2023-06-05 17:16:00,N34,3,1
153,2023-06-05 17:45:00,2023-06-05 18:06:00,N9,2,1
154,2023-06-05 17:50:00,2023-06-05 18:16:00,S23,2,1
155,2023-06-05 17:50:00,2023-06-05 17:51:00,W46,3,1
156,2023-06-05 17:55:00,2023-06-05 17:55:00,S31,3,1
157,2023-06-05 18:00:00,2023-06-05 18:04:00,R21,3,1
158,2023-06-05 18:05:00,2023-06-05 17:43:00,S2,2,1
159,2023-06-05 18:05:00,2023-06-05 18:03:00,R19,3,1
160,2023-06-05 18:05:00,2023-06-05 17:59:00,N60,2,1
161,2023-06-05 18:10:00,2023-06-05 18:50:00,N24,3,1
162,2023-06-05 18:25:00,2023-06-05 18:21:00,N32,3,1
163,2023-06-05 18:50:00,2023-06-05 18:57:00,W71,2,1
164,2023-06-05 18:55:00,2023-06-05 18:46:00,N26,3,1
165,2023-06-05 18:55:00,2023-06-05 18:32:00,S43,2,1
166,2023-06-05 18:55:00,2023-06-05 18:44:00,N30,3,1
167,2023-06-05 18:55:00,2023-06-05 19:00:00,S3,2,1
168,2023-06-05 18:55:00,2023-06-05 19:06:00,N66,3,1
169,2023-06-05 19:00:00,2023-06-05 18:38:00,N62,3,1
170,2023-06-05 19:00:00,2023-06-05 18:46:00,R16,3,1
171,2023-06-05 19:05:00,2023-06-05 19:22:00,N28,3,1
172,2023-06-05 19:05:00,2023-06-05 19:39:00,S11,2,1
173,2023-06-05 19:10:00,2023-06-05 20:02:00,N8,2,1
174,2023-06-05 19:15:00,2023-06-05 18:56:00,W48,2,1
175,2023-06-05 19:15:00,2023-06-05 19:49:00,S1,2,1
176,2023-06-05 19:20:00,2023-06-05 19:17:00,R18,3,1
177,2023-06-05 19:20:00,2023-06-05 19:32:00,S41,3,1
178,2023-06-05 19:25:00,2023-06-05 19:03:00,R15,2,1
179,2023-06-05 19:45:00,2023-06-05 19:39:00,R17,2,1
180,2023-06-05 20:00:00,2023-06-05 19:58:00,S45,3,1
181,2023-06-05 20:10:00,2023-06-05 21:00:00,W42,3,1
182,2023-06-05 20:25:00,2023-06-05 21:15:00,N5,3,1
183,2023-06-05 20:30:00,2023-06-05 21:00:00,R16,2,1
184,2023-06-05 20:30:00,2023-06-05 20:18:00,W71,2,1
185,2023-06-05 20:35:00,2023-06-05 20:25:00,S35,2,1
186,2023-06-05 20:40:00,2023-06-05 21:24:00,N9,2,1
187,2023-06-05 20:45:00,2023-06-05 20:35:00,S33,3,1
188,2023-06-05 20:50:00,2023-06-05 20:51:00,S47,3,1
189,2023-06-05 20:50:00,2023-06-05 21:29:00,N8,2,1
190,2023-06-05 20:55:00,2023-06-05 20:40:00,N32,3,1
191,2023-06-05 20:55:00,2023-06-05 20:40:00,S23,2,1
192,2023-06-05 21:05:00,2023-06-05 21:53:00,W46,3,1
193,2023-06-05 21:15:00,2023-06-05 21:12:00,S2,3,1
194,2023-06-05 21:20:00,2023-06-05 21:07:00,W67,3,1
195,2023-06-05 21:30:00,2023-06-05 21:27:00,N66,2,1
196,2023-06-05 21:30:00,2023-06-05 21:46:00,W63,3,1
197,2023-06-05 21:30:00,2023-06-05 21:21:00,S3,2,1
198,2023-06-05 21:30:00,2023-06-05 21:11:00,W40,2,1
199,2023-06-05 21:35:00,2023-06-05 21:32:00,R19,3,1
200,2023-06-05 21:35:00,2023-06-05 21:20:00,N34,2,1
201,2023-06-05 21:45:00,2023-06-05 22:06:00,S11,3,1
202,2023-06-05 21:45:00,2023-06-05 21:31:00,W69,3,1
203,2023-06-05 21:45:00,2023-06-05 21:23:00,W50,2,1
204,2023-06-05 21:55:00,2023-06-05 21:48:00,N26,2,1
205,2023-06-05 21:55:00,2023-06-05 22:47:00,S25,2,1
206,2023-06-05 22:00:00,2023-06-05 21:55:00,N60,3,1
207,2023-06-05 22:00:00,2023-06-05 21:46:00,N62,2,1
208,2023-06-05 22:00:00,2023-06-05 22:00:00,N28,3,1
209,2023-06-05 22:10:00,2023-06-05 21:59:00,S1,2,1
210,2023-06-05 22:25:00,2023-06-05 22:14:00,S45,2,1
211,2023-06-05 22:30:00,2023-06-05 22:49:00,N8,3,1
212,2023-06-05 22:30:00,2023-06-05 22:26:00,N36,3,1
213,2023-06-05 22:35:00,2023-06-05 22:40:00,W71,3,1
214,2023-06-05 22:55:00,2023-06-05 22:39:00,S23,2,1
215,2023-06-05 23:00:00,2023-06-05 23:02:00,S27,2,1
216,2023-06-05 23:05:00,2023-06-05 22:59:00,N9,3,1
217,2023-06-05 23:05:00,2023-06-05 23:13:00,N24,2,1
218,2023-06-05 23:10:00,2023-06-05 23:07:00,R15,3,1
219,2023-06-05 23:15:00,2023-06-05 23:01:00,N68,2,1
220,2023-06-05 23:15:00,2023-06-05 23:10:00,W40,3,1
221,2023-06-05 23:30:00,2023-06-05 23:30:00,R13,2,1
222,2023-06-05 23:50:00,2023-06-05 23:47:00,N6,2,1
223,2023-06-05 23:50:00,2023-06-05 23:37:00,S49,2,1
224,2023-06-05 23:50:00,2023-06-05 23:22:00,R14,2,1
225,2023-06-05 23:55:00,2023-06-06 00:06:00,N7,3,1
